 Sample   Time     Commanded 1 Pos   Encoder 3 Pos 
   216    1.913            2000           -7190;
   217    1.921            2000           -7251;
   218    1.930            2000           -7312;
   219    1.939            2000           -7374;
   220    1.948            2000           -7435;
   221    1.957            2000           -7498;
   222    1.966            2000           -7560;
   223    1.974            2000           -7623;
   224    1.983            2000           -7685;
   225    1.992            2000           -7749;
   226    2.001            2000           -7812;
   227    2.010            2000           -7876;
   228    2.019            2000           -7940;
   229    2.028            2000           -8005;
   230    2.036            2000           -8070;
   231    2.045            2000           -8135;
   232    2.054            2000           -8200;
   233    2.063            2000           -8266;
   234    2.072            2000           -8332;
   235    2.081            2000           -8399;
   236    2.090            2000           -8466;
   237    2.098            2000           -8534;
   238    2.107            2000           -8601;
   239    2.116            2000           -8669;
   240    2.125            2000           -8738;
   241    2.134            2000           -8807;
   242    2.143            2000           -8876;
   243    2.152            2000           -8946;
   244    2.160            2000           -9015;
   245    2.169            2000           -9084;
   246    2.178            2000           -9155;
   247    2.187            2000           -9226;
   248    2.196            2000           -9297;
   249    2.205            2000           -9369;
   250    2.214            2000           -9442;
   251    2.222            2000           -9514;
   252    2.231            2000           -9587;
   253    2.240            2000           -9661;
   254    2.249            2000           -9735;
   255    2.258            2000           -9809;
   256    2.267            2000           -9884;
   257    2.276            2000           -9959;
   258    2.284            2000          -10034;
   259    2.293            2000          -10110;
   260    2.302            2000          -10186;
   261    2.311            2000          -10263;
   262    2.320            2000          -10340;
   263    2.329            2000          -10418;
   264    2.338            2000          -10496;
   265    2.346            2000          -10574;
   266    2.355            2000          -10653;
   267    2.364            2000          -10733;
   268    2.373            2000          -10813;
   269    2.382            2000          -10893;
   270    2.391            2000          -10974;
   271    2.399            2000          -11055;
   272    2.408            2000          -11137;
   273    2.417            2000          -11219;
   274    2.426            2000          -11302;
   275    2.435            2000          -11385;
   276    2.444            2000          -11468;
   277    2.453            2000          -11551;
   278    2.461            2000          -11635;
   279    2.470            2000          -11719;
   280    2.479            2000          -11804;
   281    2.488            2000          -11889;
   282    2.497            2000          -11975;
   283    2.506            2000          -12061;
   284    2.515            2000          -12147;
   285    2.523            2000          -12234;
   286    2.532            2000          -12321;
   287    2.541            2000          -12409;
   288    2.550            2000          -12497;
   289    2.559            2000          -12586;
   290    2.568            2000          -12675;
   291    2.577            2000          -12765;
   292    2.585            2000          -12855;
   293    2.594            2000          -12945;
   294    2.603            2000          -13037;
   295    2.612            2000          -13128;
   296    2.621            2000          -13220;
   297    2.630            2000          -13312;
   298    2.639            2000          -13405;
   299    2.647            2000          -13498;
   300    2.656            2000          -13592;
   301    2.665            2000          -13686;
   302    2.674            2000          -13781;
   303    2.683            2000          -13875;
   304    2.692            2000          -13970;
   305    2.701            2000          -14066;
   306    2.709            2000          -14162;
   307    2.718            2000          -14258;
   308    2.727            2000          -14355;
   309    2.736            2000          -14452;
   310    2.745            2000          -14550;
   311    2.754            2000          -14648;
   312    2.763            2000          -14746;
   313    2.771            2000          -14845;
   314    2.780            2000          -14944;
   315    2.789            2000          -15043;
   316    2.798            2000          -15143;
   317    2.807            2000          -15244;
   318    2.816            2000          -15345;
   319    2.824            2000          -15446;
   320    2.833            2000          -15547;
   321    2.842            2000          -15649;
   322    2.851            2000          -15751;
   323    2.860            2000          -15853;
   324    2.869            2000          -15956;
   325    2.878            2000          -16059;
   326    2.886            2000          -16162;
   327    2.895            2000          -16266;
   328    2.904            2000          -16370;
   329    2.913            2000          -16474;
   330    2.922            2000          -16579;
   331    2.931            2000          -16683;
   332    2.940            2000          -16789;
   333    2.948            2000          -16894;
   334    2.957            2000          -16999;
   335    2.966            2000          -17105;
   336    2.975            2000          -17212;
   337    2.984            2000          -17318;
   338    2.993            2000          -17425;
   339    3.002            2000          -17533;
   340    3.010               0          -17641;
   341    3.019               0          -17748;
   342    3.028               0          -17855;
   343    3.037               0          -17961;
   344    3.046               0          -18067;
   345    3.055               0          -18173;
   346    3.064               0          -18277;
   347    3.072               0          -18382;
   348    3.081               0          -18485;
   349    3.090               0          -18589;
   350    3.099               0          -18691;
   351    3.108               0          -18794;
   352    3.117               0          -18896;
   353    3.126               0          -18997;
   354    3.134               0          -19098;
   355    3.143               0          -19198;
   356    3.152               0          -19298;
   357    3.161               0          -19398;
   358    3.170               0          -19497;
   359    3.179               0          -19596;
   360    3.188               0          -19694;
   361    3.196               0          -19792;
   362    3.205               0          -19889;
   363    3.214               0          -19985;
   364    3.223               0          -20081;
   365    3.232               0          -20177;
   366    3.241               0          -20273;
   367    3.249               0          -20369;
   368    3.258               0          -20463;
   369    3.267               0          -20557;
   370    3.276               0          -20650;
   371    3.285               0          -20744;
   372    3.294               0          -20837;
   373    3.303               0          -20930;
   374    3.311               0          -21022;
   375    3.320               0          -21113;
   376    3.329               0          -21204;
   377    3.338               0          -21295;
   378    3.347               0          -21386;
   379    3.356               0          -21476;
   380    3.365               0          -21566;
   381    3.373               0          -21655;
   382    3.382               0          -21743;
   383    3.391               0          -21832;
   384    3.400               0          -21920;
   385    3.409               0          -22008;
   386    3.418               0          -22096;
   387    3.427               0          -22182;
   388    3.435               0          -22269;
   389    3.444               0          -22355;
   390    3.453               0          -22441;
   391    3.462               0          -22526;
   392    3.471               0          -22611;
   393    3.480               0          -22695;
   394    3.489               0          -22779;
   395    3.497               0          -22863;
   396    3.506               0          -22946;
   397    3.515               0          -23029;
   398    3.524               0          -23112;
   399    3.533               0          -23193;
   400    3.542               0          -23275;
   401    3.551               0          -23356;
   402    3.559               0          -23437;
   403    3.568               0          -23518;
   404    3.577               0          -23598;
   405    3.586               0          -23678;
   406    3.595               0          -23758;
   407    3.604               0          -23837;
   408    3.613               0          -23917;
   409    3.621               0          -23995;
   410    3.630               0          -24074;
   411    3.639               0          -24152;
   412    3.648               0          -24230;
   413    3.657               0          -24307;
   414    3.666               0          -24384;
   415    3.674               0          -24460;
   416    3.683               0          -24536;
   417    3.692               0          -24612;
   418    3.701               0          -24687;
   419    3.710               0          -24762;
   420    3.719               0          -24837;
   421    3.728               0          -24911;
   422    3.736               0          -24985;
   423    3.745               0          -25058;
   424    3.754               0          -25131;
   425    3.763               0          -25203;
   426    3.772               0          -25276;
   427    3.781               0          -25349;
   428    3.790               0          -25421;
   429    3.798               0          -25494;
   430    3.807               0          -25566;
   431    3.816               0          -25638;
   432    3.825               0          -25709;
   433    3.834               0          -25781;
   434    3.843               0          -25852;
   435    3.852               0          -25923;
   436    3.860               0          -25993;
   437    3.869               0          -26064;
   438    3.878               0          -26134;
   439    3.887               0          -26203;
   440    3.896               0          -26273;
   441    3.905               0          -26342;
   442    3.914               0          -26411;
   443    3.922               0          -26480;
   444    3.931               0          -26549;
   445    3.940               0          -26617;
   446    3.949               0          -26685;
   447    3.958               0          -26753;
   448    3.967               0          -26820;
   449    3.976               0          -26887;
   450    3.984               0          -26954;
   451    3.993               0          -27021;
   452    4.002               0          -27088;
   453    4.011               0          -27154;
   454    4.020               0          -27220;
   455    4.029               0          -27286;
   456    4.038               0          -27352;
   457    4.046               0          -27417;
   458    4.055               0          -27482;
   459    4.064               0          -27547;
   460    4.073               0          -27612;
   461    4.082               0          -27677;
   462    4.091               0          -27741;
   463    4.099               0          -27806;
   464    4.108               0          -27870;
   465    4.117               0          -27934;
   466    4.126               0          -27997;
   467    4.135               0          -28061;
   468    4.144               0          -28124;
   469    4.153               0          -28187;
   470    4.161               0          -28250;
   471    4.170               0          -28313;
   472    4.179               0          -28375;
   473    4.188               0          -28437;
   474    4.197               0          -28499;
   475    4.206               0          -28561;
   476    4.215               0          -28622;
   477    4.223               0          -28683;
   478    4.232               0          -28744;
   479    4.241               0          -28805;
   480    4.250               0          -28865;
   481    4.259               0          -28925;
   482    4.268               0          -28985;
   483    4.277               0          -29045;
   484    4.285               0          -29104;
   485    4.294               0          -29163;
   486    4.303               0          -29223;
   487    4.312               0          -29282;
   488    4.321               0          -29340;
   489    4.330               0          -29399;
   490    4.339               0          -29457;
   491    4.347               0          -29515;
   492    4.356               0          -29573;
   493    4.365               0          -29631;
   494    4.374               0          -29689;
   495    4.383               0          -29746;
   496    4.392               0          -29804;
   497    4.401               0          -29861;
   498    4.409               0          -29917;
   499    4.418               0          -29974;
   500    4.427               0          -30030;
   501    4.436               0          -30085;
   502    4.445               0          -30141;
   503    4.454               0          -30195;
   504    4.463               0          -30250;
   505    4.471               0          -30304;
   506    4.480               0          -30358;
   507    4.489               0          -30412;
   508    4.498               0          -30466;
   509    4.507               0          -30519;
   510    4.516               0          -30572;
   511    4.524               0          -30625;
   512    4.533               0          -30677;
   513    4.542               0          -30729;
   514    4.551               0          -30781;
   515    4.560               0          -30833;
   516    4.569               0          -30885;
   517    4.578               0          -30936;
   518    4.586               0          -30987;
   519    4.595               0          -31037;
   520    4.604               0          -31088;
   521    4.613               0          -31138;
   522    4.622               0          -31188;
   523    4.631               0          -31238;
   524    4.640               0          -31287;
   525    4.648               0          -31337;
   526    4.657               0          -31386;
   527    4.666               0          -31434;
   528    4.675               0          -31483;
   529    4.684               0          -31531;
   530    4.693               0          -31579;
   531    4.702               0          -31626;
   532    4.710               0          -31674;
   533    4.719               0          -31721;
   534    4.728               0          -31767;
   535    4.737               0          -31813;
   536    4.746               0          -31859;
   537    4.755               0          -31905;
   538    4.764               0          -31950;
   539    4.772               0          -31994;
   540    4.781               0          -32039;
