 Sample   Time     Commanded 1 Pos   Encoder 3 Pos 
   201    1.780            2000           -6073;
   202    1.789            2000           -6129;
   203    1.797            2000           -6186;
   204    1.806            2000           -6242;
   205    1.815            2000           -6299;
   206    1.824            2000           -6356;
   207    1.833            2000           -6414;
   208    1.842            2000           -6471;
   209    1.851            2000           -6529;
   210    1.859            2000           -6587;
   211    1.868            2000           -6646;
   212    1.877            2000           -6704;
   213    1.886            2000           -6763;
   214    1.895            2000           -6822;
   215    1.904            2000           -6882;
   216    1.913            2000           -6941;
   217    1.921            2000           -7001;
   218    1.930            2000           -7062;
   219    1.939            2000           -7122;
   220    1.948            2000           -7183;
   221    1.957            2000           -7244;
   222    1.966            2000           -7305;
   223    1.974            2000           -7367;
   224    1.983            2000           -7429;
   225    1.992            2000           -7491;
   226    2.001            2000           -7553;
   227    2.010            2000           -7616;
   228    2.019            2000           -7679;
   229    2.028            2000           -7742;
   230    2.036            2000           -7806;
   231    2.045            2000           -7870;
   232    2.054            2000           -7935;
   233    2.063            2000           -8000;
   234    2.072            2000           -8065;
   235    2.081            2000           -8130;
   236    2.090            2000           -8196;
   237    2.098            2000           -8262;
   238    2.107            2000           -8329;
   239    2.116            2000           -8396;
   240    2.125            2000           -8463;
   241    2.134            2000           -8531;
   242    2.143            2000           -8599;
   243    2.152            2000           -8667;
   244    2.160            2000           -8736;
   245    2.169            2000           -8805;
   246    2.178            2000           -8874;
   247    2.187            2000           -8944;
   248    2.196            2000           -9014;
   249    2.205            2000           -9084;
   250    2.214            2000           -9155;
   251    2.222            2000           -9225;
   252    2.231            2000           -9296;
   253    2.240            2000           -9368;
   254    2.249            2000           -9440;
   255    2.258            2000           -9513;
   256    2.267            2000           -9586;
   257    2.276            2000           -9660;
   258    2.284            2000           -9734;
   259    2.293            2000           -9808;
   260    2.302            2000           -9883;
   261    2.311            2000           -9958;
   262    2.320            2000          -10034;
   263    2.329            2000          -10110;
   264    2.338            2000          -10186;
   265    2.346            2000          -10263;
   266    2.355            2000          -10341;
   267    2.364            2000          -10419;
   268    2.373            2000          -10497;
   269    2.382            2000          -10576;
   270    2.391            2000          -10656;
   271    2.399            2000          -10735;
   272    2.408            2000          -10816;
   273    2.417            2000          -10896;
   274    2.426            2000          -10977;
   275    2.435            2000          -11058;
   276    2.444            2000          -11139;
   277    2.453            2000          -11221;
   278    2.461            2000          -11303;
   279    2.470            2000          -11386;
   280    2.479            2000          -11469;
   281    2.488            2000          -11552;
   282    2.497            2000          -11636;
   283    2.506            2000          -11720;
   284    2.515            2000          -11805;
   285    2.523            2000          -11890;
   286    2.532            2000          -11975;
   287    2.541            2000          -12061;
   288    2.550            2000          -12147;
   289    2.559            2000          -12234;
   290    2.568            2000          -12322;
   291    2.577            2000          -12410;
   292    2.585            2000          -12498;
   293    2.594            2000          -12587;
   294    2.603            2000          -12677;
   295    2.612            2000          -12767;
   296    2.621            2000          -12857;
   297    2.630            2000          -12948;
   298    2.639            2000          -13039;
   299    2.647            2000          -13130;
   300    2.656            2000          -13222;
   301    2.665            2000          -13314;
   302    2.674            2000          -13407;
   303    2.683            2000          -13500;
   304    2.692            2000          -13594;
   305    2.701            2000          -13688;
   306    2.709            2000          -13782;
   307    2.718            2000          -13877;
   308    2.727            2000          -13972;
   309    2.736            2000          -14067;
   310    2.745            2000          -14163;
   311    2.754            2000          -14260;
   312    2.763            2000          -14357;
   313    2.771            2000          -14454;
   314    2.780            2000          -14552;
   315    2.789            2000          -14650;
   316    2.798            2000          -14748;
   317    2.807            2000          -14847;
   318    2.816            2000          -14946;
   319    2.824            2000          -15046;
   320    2.833            2000          -15146;
   321    2.842            2000          -15247;
   322    2.851            2000          -15348;
   323    2.860            2000          -15449;
   324    2.869            2000          -15551;
   325    2.878            2000          -15653;
   326    2.886            2000          -15755;
   327    2.895            2000          -15857;
   328    2.904            2000          -15960;
   329    2.913            2000          -16063;
   330    2.922            2000          -16167;
   331    2.931            2000          -16270;
   332    2.940            2000          -16374;
   333    2.948            2000          -16478;
   334    2.957            2000          -16583;
   335    2.966            2000          -16688;
   336    2.975            2000          -16793;
   337    2.984            2000          -16899;
   338    2.993            2000          -17005;
   339    3.002            2000          -17112;
   340    3.010               0          -17218;
   341    3.019               0          -17324;
   342    3.028               0          -17430;
   343    3.037               0          -17535;
   344    3.046               0          -17640;
   345    3.055               0          -17744;
   346    3.064               0          -17848;
   347    3.072               0          -17952;
   348    3.081               0          -18055;
   349    3.090               0          -18158;
   350    3.099               0          -18260;
   351    3.108               0          -18361;
   352    3.117               0          -18463;
   353    3.126               0          -18563;
   354    3.134               0          -18664;
   355    3.143               0          -18764;
   356    3.152               0          -18863;
   357    3.161               0          -18962;
   358    3.170               0          -19061;
   359    3.179               0          -19159;
   360    3.188               0          -19257;
   361    3.196               0          -19354;
   362    3.205               0          -19451;
   363    3.214               0          -19547;
   364    3.223               0          -19643;
   365    3.232               0          -19738;
   366    3.241               0          -19833;
   367    3.249               0          -19926;
   368    3.258               0          -20020;
   369    3.267               0          -20112;
   370    3.276               0          -20204;
   371    3.285               0          -20297;
   372    3.294               0          -20389;
   373    3.303               0          -20481;
   374    3.311               0          -20573;
   375    3.320               0          -20663;
   376    3.329               0          -20753;
   377    3.338               0          -20843;
   378    3.347               0          -20933;
   379    3.356               0          -21022;
   380    3.365               0          -21111;
   381    3.373               0          -21199;
   382    3.382               0          -21287;
   383    3.391               0          -21374;
   384    3.400               0          -21462;
   385    3.409               0          -21549;
   386    3.418               0          -21636;
   387    3.427               0          -21721;
   388    3.435               0          -21807;
   389    3.444               0          -21892;
   390    3.453               0          -21977;
   391    3.462               0          -22061;
   392    3.471               0          -22145;
   393    3.480               0          -22228;
   394    3.489               0          -22311;
   395    3.497               0          -22393;
   396    3.506               0          -22475;
   397    3.515               0          -22557;
   398    3.524               0          -22639;
   399    3.533               0          -22720;
   400    3.542               0          -22800;
   401    3.551               0          -22880;
   402    3.559               0          -22960;
   403    3.568               0          -23039;
   404    3.577               0          -23119;
   405    3.586               0          -23198;
   406    3.595               0          -23276;
   407    3.604               0          -23354;
   408    3.613               0          -23432;
   409    3.621               0          -23509;
   410    3.630               0          -23586;
   411    3.639               0          -23663;
   412    3.648               0          -23739;
   413    3.657               0          -23814;
   414    3.666               0          -23889;
   415    3.674               0          -23964;
   416    3.683               0          -24038;
   417    3.692               0          -24112;
   418    3.701               0          -24185;
   419    3.710               0          -24258;
   420    3.719               0          -24331;
   421    3.728               0          -24404;
   422    3.736               0          -24476;
   423    3.745               0          -24548;
   424    3.754               0          -24619;
   425    3.763               0          -24690;
   426    3.772               0          -24761;
   427    3.781               0          -24832;
   428    3.790               0          -24902;
   429    3.798               0          -24973;
   430    3.807               0          -25042;
   431    3.816               0          -25112;
   432    3.825               0          -25181;
   433    3.834               0          -25249;
   434    3.843               0          -25318;
   435    3.852               0          -25387;
   436    3.860               0          -25455;
   437    3.869               0          -25523;
   438    3.878               0          -25591;
   439    3.887               0          -25658;
   440    3.896               0          -25725;
   441    3.905               0          -25792;
   442    3.914               0          -25859;
   443    3.922               0          -25925;
   444    3.931               0          -25991;
   445    3.940               0          -26057;
   446    3.949               0          -26123;
   447    3.958               0          -26188;
   448    3.967               0          -26253;
   449    3.976               0          -26318;
   450    3.984               0          -26383;
   451    3.993               0          -26447;
   452    4.002               0          -26511;
   453    4.011               0          -26575;
   454    4.020               0          -26638;
   455    4.029               0          -26701;
   456    4.038               0          -26765;
   457    4.046               0          -26827;
   458    4.055               0          -26890;
   459    4.064               0          -26952;
   460    4.073               0          -27015;
   461    4.082               0          -27077;
   462    4.091               0          -27138;
   463    4.099               0          -27200;
   464    4.108               0          -27262;
   465    4.117               0          -27323;
   466    4.126               0          -27384;
   467    4.135               0          -27445;
   468    4.144               0          -27506;
   469    4.153               0          -27566;
   470    4.161               0          -27626;
   471    4.170               0          -27686;
   472    4.179               0          -27746;
   473    4.188               0          -27805;
   474    4.197               0          -27864;
   475    4.206               0          -27923;
   476    4.215               0          -27981;
   477    4.223               0          -28040;
   478    4.232               0          -28098;
   479    4.241               0          -28155;
   480    4.250               0          -28213;
   481    4.259               0          -28271;
   482    4.268               0          -28328;
   483    4.277               0          -28385;
   484    4.285               0          -28442;
   485    4.294               0          -28498;
   486    4.303               0          -28554;
   487    4.312               0          -28611;
   488    4.321               0          -28667;
   489    4.330               0          -28722;
   490    4.339               0          -28778;
   491    4.347               0          -28834;
   492    4.356               0          -28889;
   493    4.365               0          -28944;
   494    4.374               0          -28999;
   495    4.383               0          -29054;
   496    4.392               0          -29109;
   497    4.401               0          -29163;
   498    4.409               0          -29217;
   499    4.418               0          -29271;
   500    4.427               0          -29325;
   501    4.436               0          -29378;
   502    4.445               0          -29431;
   503    4.454               0          -29483;
   504    4.463               0          -29535;
   505    4.471               0          -29587;
   506    4.480               0          -29639;
   507    4.489               0          -29690;
   508    4.498               0          -29741;
   509    4.507               0          -29792;
   510    4.516               0          -29843;
   511    4.524               0          -29894;
   512    4.533               0          -29944;
   513    4.542               0          -29994;
   514    4.551               0          -30044;
   515    4.560               0          -30093;
   516    4.569               0          -30142;
   517    4.578               0          -30191;
   518    4.586               0          -30240;
   519    4.595               0          -30289;
   520    4.604               0          -30337;
   521    4.613               0          -30385;
   522    4.622               0          -30433;
   523    4.631               0          -30481;
   524    4.640               0          -30528;
   525    4.648               0          -30576;
   526    4.657               0          -30623;
   527    4.666               0          -30670;
   528    4.675               0          -30716;
   529    4.684               0          -30763;
   530    4.693               0          -30809;
   531    4.702               0          -30855;
   532    4.710               0          -30901;
   533    4.719               0          -30946;
   534    4.728               0          -30992;
   535    4.737               0          -31037;
   536    4.746               0          -31081;
   537    4.755               0          -31126;
   538    4.764               0          -31170;
   539    4.772               0          -31214;
   540    4.781               0          -31257;
   541    4.790               0          -31300;
   542    4.799               0          -31343;
   543    4.808               0          -31386;
   544    4.817               0          -31428;
   545    4.826               0          -31470;
   546    4.834               0          -31512;
   547    4.843               0          -31553;
   548    4.852               0          -31594;
   549    4.861               0          -31635;
   550    4.870               0          -31676;
   551    4.879               0          -31716;
   552    4.888               0          -31756;
   553    4.896               0          -31795;
   554    4.905               0          -31834;
   555    4.914               0          -31873;
   556    4.923               0          -31912;
   557    4.932               0          -31950;
   558    4.941               0          -31988;
   559    4.949               0          -32025;
   560    4.958               0          -32062;
   561    4.967               0          -32099;
   562    4.976               0          -32136;
   563    4.985               0          -32172;
   564    4.994               0          -32208;
   565    5.003               0          -32244;
   566    5.011               0          -32279;
   567    5.020               0          -32314;
   568    5.029               0          -32349;
   569    5.038               0          -32383;
   570    5.047               0          -32418;
   571    5.056               0          -32451;
   572    5.065               0          -32485;
   573    5.073               0          -32518;
   574    5.082               0          -32551;
   575    5.091               0          -32584;
   576    5.100               0          -32616;
   577    5.109               0          -32648;
   578    5.118               0          -32679;
   579    5.127               0          -32711;
   580    5.135               0          -32741;
   581    5.144               0          -32772;
   582    5.153               0          -32802;
   583    5.162               0          -32831;
   584    5.171               0          -32861;
   585    5.180               0          -32889;
   586    5.189               0          -32918;
   587    5.197               0          -32945;
   588    5.206               0          -32973;
   589    5.215               0          -33000;
   590    5.224               0          -33027;
   591    5.233               0          -33053;
   592    5.242               0          -33079;
   593    5.251               0          -33104;
   594    5.259               0          -33129;
   595    5.268               0          -33154;
   596    5.277               0          -33178;
   597    5.286               0          -33202;
   598    5.295               0          -33226;
   599    5.304               0          -33249;
   600    5.313               0          -33272;
   601    5.321               0          -33295;
   602    5.330               0          -33317;
   603    5.339               0          -33338;
   604    5.348               0          -33360;
   605    5.357               0          -33381;
   606    5.366               0          -33401;
   607    5.374               0          -33421;
   608    5.383               0          -33441;
   609    5.392               0          -33461;
   610    5.401               0          -33479;
   611    5.410               0          -33498;
   612    5.419               0          -33516;
   613    5.428               0          -33534;
   614    5.436               0          -33552;
   615    5.445               0          -33569;
   616    5.454               0          -33586;
   617    5.463               0          -33602;
   618    5.472               0          -33618;
   619    5.481               0          -33634;
   620    5.490               0          -33649;
   621    5.498               0          -33665;
   622    5.507               0          -33679;
   623    5.516               0          -33694;
   624    5.525               0          -33708;
   625    5.534               0          -33722;
   626    5.543               0          -33736;
   627    5.552               0          -33749;
   628    5.560               0          -33762;
   629    5.569               0          -33775;
   630    5.578               0          -33787;
   631    5.587               0          -33799;
   632    5.596               0          -33810;
   633    5.605               0          -33821;
   634    5.614               0          -33832;
   635    5.622               0          -33842;
   636    5.631               0          -33852;
   637    5.640               0          -33861;
   638    5.649               0          -33870;
   639    5.658               0          -33878;
   640    5.667               0          -33886;
   641    5.676               0          -33893;
   642    5.684               0          -33900;
   643    5.693               0          -33906;
   644    5.702               0          -33912;
   645    5.711               0          -33917;
   646    5.720               0          -33922;
   647    5.729               0          -33926;
   648    5.738               0          -33929;
   649    5.746               0          -33933;
   650    5.755               0          -33935;
   651    5.764               0          -33938;
   652    5.773               0          -33940;
   653    5.782               0          -33941;
   654    5.791               0          -33942;
   655    5.799               0          -33942;
   656    5.808               0          -33943;
   657    5.817               0          -33943;
   658    5.826               0          -33943;
   659    5.835               0          -33943;
   660    5.844               0          -33940;
   661    5.853               0          -33939;
   662    5.861               0          -33936;
   663    5.870               0          -33934;
   664    5.879               0          -33931;
   665    5.888               0          -33927;
   666    5.897               0          -33923;
   667    5.906               0          -33919;
   668    5.915               0          -33915;
   669    5.923               0          -33910;
   670    5.932               0          -33905;
   671    5.941               0          -33899;
   672    5.950               0          -33894;
   673    5.959               0          -33887;
   674    5.968               0          -33881;
   675    5.977               0          -33874;
   676    5.985               0          -33867;
   677    5.994               0          -33859]
