 Sample   Time     Commanded 1 Pos   Encoder 3 Pos 

[    0    0.000               0               0;
     1    0.009            2000               0;
     2    0.018            2000               1;
     3    0.027            2000               5;
     4    0.035            2000              10;
     5    0.044            2000              17;
     6    0.053            2000              25;
     7    0.062            2000              34;
     8    0.071            2000              44;
     9    0.080            2000              57;
    10    0.089            2000              70;
    11    0.097            2000              85;
    12    0.106            2000             101;
    13    0.115            2000             119;
    14    0.124            2000             137;
    15    0.133            2000             157;
    16    0.142            2000             179;
    17    0.151            2000             201;
    18    0.159            2000             225;
    19    0.168            2000             250;
    20    0.177            2000             276;
    21    0.186            2000             304;
    22    0.195            2000             332;
    23    0.204            2000             362;
    24    0.213            2000             393;
    25    0.221            2000             426;
    26    0.230            2000             459;
    27    0.239            2000             494;
    28    0.248            2000             530;
    29    0.257            2000             567;
    30    0.266            2000             605;
    31    0.274            2000             644;
    32    0.283            2000             685;
    33    0.292            2000             727;
    34    0.301            2000             770;
    35    0.310            2000             814;
    36    0.319            2000             860;
    37    0.328            2000             906;
    38    0.336            2000             954;
    39    0.345            2000            1003;
    40    0.354            2000            1052;
    41    0.363            2000            1103;
    42    0.372            2000            1154;
    43    0.381            2000            1206;
    44    0.390            2000            1259;
    45    0.398            2000            1312;
    46    0.407            2000            1366;
    47    0.416            2000            1420;
    48    0.425            2000            1475;
    49    0.434            2000            1529;
    50    0.443            2000            1584;
    51    0.452            2000            1640;
    52    0.460            2000            1695;
    53    0.469            2000            1749;
    54    0.478            2000            1804;
    55    0.487            2000            1859;
    56    0.496            2000            1913;
    57    0.505            2000            1967;
    58    0.514            2000            2020;
    59    0.522            2000            2073;
    60    0.531            2000            2125;
    61    0.540            2000            2176;
    62    0.549            2000            2227;
    63    0.558            2000            2276;
    64    0.567            2000            2324;
    65    0.576            2000            2372;
    66    0.584            2000            2418;
    67    0.593            2000            2463;
    68    0.602            2000            2507;
    69    0.611            2000            2549;
    70    0.620            2000            2590;
    71    0.629            2000            2629;
    72    0.638            2000            2666;
    73    0.646            2000            2702;
    74    0.655            2000            2737;
    75    0.664            2000            2769;
    76    0.673            2000            2800;
    77    0.682            2000            2828;
    78    0.691            2000            2855;
    79    0.699            2000            2880;
    80    0.708            2000            2903;
    81    0.717            2000            2924;
    82    0.726            2000            2943;
    83    0.735            2000            2960;
    84    0.744            2000            2975;
    85    0.753            2000            2988;
    86    0.761            2000            2998;
    87    0.770            2000            3007;
    88    0.779            2000            3013;
    89    0.788            2000            3018;
    90    0.797            2000            3020;
    91    0.806            2000            3020;
    92    0.815            2000            3020;
    93    0.823            2000            3016;
    94    0.832            2000            3009;
    95    0.841            2000            3001;
    96    0.850            2000            2991;
    97    0.859            2000            2980;
    98    0.868            2000            2967;
    99    0.877            2000            2952;
   100    0.885            2000            2936;
   101    0.894            2000            2918;
   102    0.903            2000            2899;
   103    0.912            2000            2879;
   104    0.921            2000            2857;
   105    0.930            2000            2834;
   106    0.939            2000            2810;
   107    0.947            2000            2785;
   108    0.956            2000            2759;
   109    0.965            2000            2732;
   110    0.974            2000            2703;
   111    0.983            2000            2674;
   112    0.992            2000            2644;
   113    1.001            2000            2613;
   114    1.009            2000            2582;
   115    1.018            2000            2550;
   116    1.027            2000            2517;
   117    1.036            2000            2483;
   118    1.045            2000            2449;
   119    1.054            2000            2415;
   120    1.063            2000            2380;
   121    1.071            2000            2345;
   122    1.080            2000            2309;
   123    1.089            2000            2274;
   124    1.098            2000            2238;
   125    1.107            2000            2202;
   126    1.116            2000            2166;
   127    1.124            2000            2130;
   128    1.133            2000            2094;
   129    1.142            2000            2059;
   130    1.151            2000            2023;
   131    1.160            2000            1988;
   132    1.169            2000            1953;
   133    1.178            2000            1919;
   134    1.186            2000            1885;
   135    1.195            2000            1851;
   136    1.204            2000            1818;
   137    1.213            2000            1786;
   138    1.222            2000            1754;
   139    1.231            2000            1724;
   140    1.240            2000            1693;
   141    1.248            2000            1664;
   142    1.257            2000            1636;
   143    1.266            2000            1608;
   144    1.275            2000            1582;
   145    1.284            2000            1556;
   146    1.293            2000            1532;
   147    1.302            2000            1509;
   148    1.310            2000            1486;
   149    1.319            2000            1465;
   150    1.328            2000            1445;
   151    1.337            2000            1426;
   152    1.346            2000            1409;
   153    1.355            2000            1392;
   154    1.364            2000            1377;
   155    1.372            2000            1364;
   156    1.381            2000            1351;
   157    1.390            2000            1340;
   158    1.399            2000            1330;
   159    1.408            2000            1322;
   160    1.417            2000            1315;
   161    1.426            2000            1309;
   162    1.434            2000            1304;
   163    1.443            2000            1300;
   164    1.452            2000            1297;
   165    1.461            2000            1295;
   166    1.470            2000            1294;
   167    1.479            2000            1293;
   168    1.488            2000            1293;
   169    1.496            2000            1295;
   170    1.505            2000            1297;
   171    1.514            2000            1300;
   172    1.523            2000            1304;
   173    1.532            2000            1309;
   174    1.541            2000            1315;
   175    1.549            2000            1321;
   176    1.558            2000            1328;
   177    1.567            2000            1336;
   178    1.576            2000            1345;
   179    1.585            2000            1354;
   180    1.594            2000            1364;
   181    1.603            2000            1375;
   182    1.611            2000            1386;
   183    1.620            2000            1397;
   184    1.629            2000            1410;
   185    1.638            2000            1422;
   186    1.647            2000            1436;
   187    1.656            2000            1449;
   188    1.665            2000            1464;
   189    1.673            2000            1478;
   190    1.682            2000            1493;
   191    1.691            2000            1508;
   192    1.700            2000            1524;
   193    1.709            2000            1540;
   194    1.718            2000            1556;
   195    1.727            2000            1573;
   196    1.735            2000            1590;
   197    1.744            2000            1607;
   198    1.753            2000            1624;
   199    1.762            2000            1640;
   200    1.771            2000            1658;
   201    1.780            2000            1675;
   202    1.789            2000            1692;
   203    1.797            2000            1709;
   204    1.806            2000            1727;
   205    1.815            2000            1744;
   206    1.824            2000            1760;
   207    1.833            2000            1777;
   208    1.842            2000            1794;
   209    1.851            2000            1810;
   210    1.859            2000            1827;
   211    1.868            2000            1842;
