 Sample   Time     Commanded 1 Pos   Encoder 3 Pos 
   229    2.028            2000            2102;
   230    2.036            2000            2111;
   231    2.045            2000            2121;
   232    2.054            2000            2130;
   233    2.063            2000            2138;
   234    2.072            2000            2145;
   235    2.081            2000            2152;
   236    2.090            2000            2158;
   237    2.098            2000            2163;
   238    2.107            2000            2168;
   239    2.116            2000            2172;
   240    2.125            2000            2176;
   241    2.134            2000            2178;
   242    2.143            2000            2180;
   243    2.152            2000            2182;
   244    2.160            2000            2183;
   245    2.169            2000            2183;
   246    2.178            2000            2183;
   247    2.187            2000            2183;
   248    2.196            2000            2181;
   249    2.205            2000            2178;
   250    2.214            2000            2176;
   251    2.222            2000            2172;
   252    2.231            2000            2168;
   253    2.240            2000            2164;
   254    2.249            2000            2159;
   255    2.258            2000            2153;
   256    2.267            2000            2148;
   257    2.276            2000            2141;
   258    2.284            2000            2135;
   259    2.293            2000            2127;
   260    2.302            2000            2120;
   261    2.311            2000            2112;
   262    2.320            2000            2103;
   263    2.329            2000            2094;
   264    2.338            2000            2085;
   265    2.346            2000            2076;
   266    2.355            2000            2066;
   267    2.364            2000            2056;
   268    2.373            2000            2045;
   269    2.382            2000            2035;
   270    2.391            2000            2024;
   271    2.399            2000            2013;
   272    2.408            2000            2001;
   273    2.417            2000            1990;
   274    2.426            2000            1978;
   275    2.435            2000            1967;
   276    2.444            2000            1955;
   277    2.453            2000            1943;
   278    2.461            2000            1930;
   279    2.470            2000            1918;
   280    2.479            2000            1906;
   281    2.488            2000            1894;
   282    2.497            2000            1881;
   283    2.506            2000            1869;
   284    2.515            2000            1857;
   285    2.523            2000            1845;
   286    2.532            2000            1833;
   287    2.541            2000            1821;
   288    2.550            2000            1809;
   289    2.559            2000            1797;
   290    2.568            2000            1785;
   291    2.577            2000            1773;
   292    2.585            2000            1762;
   293    2.594            2000            1751;
   294    2.603            2000            1740;
   295    2.612            2000            1729;
   296    2.621            2000            1718;
   297    2.630            2000            1708;
   298    2.639            2000            1698;
   299    2.647            2000            1688;
   300    2.656            2000            1678;
   301    2.665            2000            1669;
   302    2.674            2000            1660;
   303    2.683            2000            1651;
   304    2.692            2000            1643;
   305    2.701            2000            1635;
   306    2.709            2000            1628;
   307    2.718            2000            1620;
   308    2.727            2000            1613;
   309    2.736            2000            1607;
