 Sample   Time     Commanded 1 Pos   Encoder 3 Pos 
   210    9.297               0           -1479;
   211    9.341               0           -1307;
   212    9.385               0           -1125;
   213    9.430               0            -948;
   214    9.474               0            -786;
   215    9.518               0            -644;
   216    9.563               0            -521;
   217    9.607               0            -417;
   218    9.651               0            -331;
   219    9.695               0            -260;
   220    9.740               0            -203;
   221    9.784               0            -156;
   222    9.828               0            -119;
   223    9.872               0             -90;
   224    9.917               0             -67;
   225    9.961               0             -49;
   226   10.005               0             -35;
   227   10.049               0             -24;
   228   10.094               0             -15;
   229   10.138               0              -8;
   230   10.182               0              -3;
   231   10.227               0               1;
   232   10.271               0               4;
   233   10.315               0               7;
   234   10.359               0               8;
   235   10.404               0              10;
   236   10.448               0              11;
   237   10.492               0              12;
   238   10.536               0              12;
   239   10.581               0              13;
   240   10.625               0              14;
   241   10.669               0              14;
   242   10.714               0              14;
   243   10.758               0              15;
   244   10.802               0              15;
   245   10.846               0              15;
   246   10.891               0              16;
   247   10.935               0              16;
   248   10.979               0              16;
   249   11.023               0              16;
   250   11.068               0              16;
   251   11.112               0              16;
   252   11.156               0              16;
   253   11.201               0              17;
   254   11.245               0              17;
   255   11.289               0              17;
   256   11.333               0              17;
   257   11.378               0              17;
   258   11.422               0              17;
   259   11.466               0              17;
   260   11.510               0              17;
   261   11.555               0              17;
   262   11.599               0              17;
   263   11.643               0              17;
   264   11.688               0              17;
   265   11.732               0              17;
   266   11.776               0              17;
   267   11.820               0              17;
   268   11.865               0              17;
   269   11.909               0              17;
   270   11.953               0              17;
   271   11.997               0              17;
   272   12.042            2000              23;
   273   12.086            2000              50;
   274   12.130            2000              98;
   275   12.174            2000             167;
   276   12.219            2000             256;
   277   12.263            2000             366;
   278   12.307            2000             496;
   279   12.352            2000             645;
   280   12.396            2000             813;
   281   12.440            2000             988;
   282   12.484            2000            1156;
   283   12.529            2000            1310;
   284   12.573            2000            1444;
   285   12.617            2000            1560;
   286   12.661            2000            1658;
   287   12.706            2000            1738;
   288   12.750            2000            1805;
   289   12.794            2000            1859;
   290   12.839            2000            1902;
   291   12.883            2000            1937;
   292   12.927            2000            1964;
   293   12.971            2000            1986;
   294   13.016            2000            2003;
   295   13.060            2000            2017;
   296   13.104            2000            2027;
   297   13.148            2000            2035;
   298   13.193            2000            2041;
   299   13.237            2000            2045;
   300   13.281            2000            2049;
   301   13.326            2000            2051;
   302   13.370            2000            2053;
   303   13.414            2000            2054;
   304   13.458            2000            2055;
   305   13.503            2000            2056;
   306   13.547            2000            2057;
   307   13.591            2000            2057;
   308   13.635            2000            2057;
   309   13.680            2000            2057;
   310   13.724            2000            2058;
   311   13.768            2000            2058;
   312   13.813            2000            2058;
   313   13.857            2000            2058;
   314   13.901            2000            2058;
   315   13.945            2000            2058;
   316   13.990            2000            2058;
   317   14.034            2000            2058;
   318   14.078            2000            2059;
   319   14.122            2000            2059;
   320   14.167            2000            2059;
   321   14.211            2000            2059;
   322   14.255            2000            2059;
   323   14.299            2000            2059;
   324   14.344            2000            2059;
   325   14.388            2000            2059;
   326   14.432            2000            2059;
   327   14.477            2000            2059;
   328   14.521            2000            2059;
   329   14.565            2000            2059;
   330   14.609            2000            2059;
   331   14.654            2000            2059;
   332   14.698            2000            2059;
   333   14.742            2000            2059;
   334   14.786            2000            2059;
   335   14.831            2000            2059;
   336   14.875            2000            2059;
   337   14.919            2000            2059;
   338   14.964            2000            2059;
   339   15.008            2000            2059;
   340   15.052               0            2031;
   341   15.096               0            1935;
   342   15.141               0            1775;
   343   15.185               0            1573;
   344   15.229               0            1361;
   345   15.273               0            1158;
   346   15.318               0             972;
   347   15.362               0             808;
   348   15.406               0             666;
   349   15.451               0             547;
   350   15.495               0             448;
   351   15.539               0             366;
   352   15.583               0             300;
   353   15.628               0             247;
   354   15.672               0             204;
   355   15.716               0             170;
   356   15.760               0             144;
   357   15.805               0             122;
   358   15.849               0             106;
   359   15.893               0              93;
   360   15.938               0              83;
   361   15.982               0              75;
   362   16.026               0              69;
   363   16.070               0              64;
   364   16.115               0              60;
   365   16.159               0              57;
   366   16.203               0              55;
   367   16.247               0              53;
   368   16.292               0              52;
   369   16.336               0              51;
   370   16.380               0              50;
   371   16.424               0              49;
   372   16.469               0              49;
   373   16.513               0              48;
   374   16.557               0              48;
   375   16.602               0              47;
   376   16.646               0              47;
   377   16.690               0              47;
   378   16.734               0              46;
   379   16.779               0              46;
   380   16.823               0              46;
   381   16.867               0              45;
   382   16.911               0              45;
   383   16.956               0              45;
   384   17.000               0              44;
   385   17.044               0              44;
   386   17.089               0              44;
   387   17.133               0              44;
   388   17.177               0              43;
   389   17.221               0              43;
   390   17.266               0              42;
   391   17.310               0              42;
   392   17.354               0              42;
   393   17.398               0              42;
   394   17.443               0              42;
   395   17.487               0              42;
   396   17.531               0              41;
   397   17.576               0              41;
   398   17.620               0              40;
   399   17.664               0              40;
   400   17.708               0              40;
   401   17.753               0              40;
   402   17.797               0              40;
   403   17.841               0              40;
   404   17.885               0              40;
   405   17.930               0              39]
