 Sample   Time     Commanded 1 Pos   Encoder 3 Pos 
   275   12.174            2000             184;
   276   12.219            2000             293;
   277   12.263            2000             426;
   278   12.307            2000             583;
   279   12.352            2000             762;
   280   12.396            2000             946;
   281   12.440            2000            1121;
   282   12.484            2000            1279;
   283   12.529            2000            1418;
   284   12.573            2000            1536;
   285   12.617            2000            1635;
   286   12.661            2000            1717;
   287   12.706            2000            1785;
   288   12.750            2000            1839;
   289   12.794            2000            1884;
   290   12.839            2000            1919;
   291   12.883            2000            1947;
   292   12.927            2000            1969;
   293   12.971            2000            1987;
   294   13.016            2000            2000;
   295   13.060            2000            2011;
   296   13.104            2000            2019;
   297   13.148            2000            2025;
   298   13.193            2000            2030;
   299   13.237            2000            2033;
   300   13.281            2000            2035;
   301   13.326            2000            2037;
   302   13.370            2000            2039;
   303   13.414            2000            2039;
   304   13.458            2000            2040;
   305   13.503            2000            2041;
   306   13.547            2000            2041;
   307   13.591            2000            2041;
   308   13.635            2000            2041;
   309   13.680            2000            2042;
   310   13.724            2000            2043;
   311   13.768            2000            2043;
   312   13.813            2000            2043;
   313   13.857            2000            2043;
   314   13.901            2000            2043;
   315   13.945            2000            2043;
   316   13.990            2000            2043;
   317   14.034            2000            2043;
   318   14.078            2000            2044;
   319   14.122            2000            2044;
   320   14.167            2000            2044;
   321   14.211            2000            2044;
   322   14.255            2000            2044;
   323   14.299            2000            2044;
   324   14.344            2000            2044;
   325   14.388            2000            2044;
   326   14.432            2000            2044;
   327   14.477            2000            2044;
   328   14.521            2000            2045;
   329   14.565            2000            2045;
   330   14.609            2000            2045;
   331   14.654            2000            2045;
   332   14.698            2000            2045;
   333   14.742            2000            2045;
   334   14.786            2000            2045;
   335   14.831            2000            2045;
   336   14.875            2000            2045;
   337   14.919            2000            2045;
   338   14.964            2000            2045;
   339   15.008            2000            2045;
   340   15.052               0            2022;
   341   15.096               0            1936;
   342   15.141               0            1790;
   343   15.185               0            1595;
   344   15.229               0            1385;
   345   15.273               0            1180;
   346   15.318               0             991;
   347   15.362               0             824;
   348   15.406               0             679;
   349   15.451               0             556;
   350   15.495               0             454;
   351   15.539               0             369;
   352   15.583               0             300;
   353   15.628               0             245;
   354   15.672               0             200;
   355   15.716               0             165;
   356   15.760               0             137;
   357   15.805               0             115;
   358   15.849               0              97;
   359   15.893               0              84;
   360   15.938               0              73;
   361   15.982               0              65;
   362   16.026               0              59;
   363   16.070               0              54;
   364   16.115               0              50;
   365   16.159               0              47;
   366   16.203               0              44;
   367   16.247               0              42;
   368   16.292               0              41;
   369   16.336               0              39;
   370   16.380               0              39;
   371   16.424               0              37;
   372   16.469               0              37;
   373   16.513               0              36;
   374   16.557               0              35;
   375   16.602               0              35;
   376   16.646               0              34;
   377   16.690               0              33;
   378   16.734               0              33;
   379   16.779               0              33;
   380   16.823               0              33;
   381   16.867               0              33;
   382   16.911               0              31;
   383   16.956               0              31;
   384   17.000               0              31;
   385   17.044               0              31;
   386   17.089               0              31;
   387   17.133               0              31;
   388   17.177               0              31;
   389   17.221               0              30;
   390   17.266               0              29;
   391   17.310               0              29;
   392   17.354               0              29;
   393   17.398               0              29;
   394   17.443               0              29;
   395   17.487               0              29;
   396   17.531               0              29;
   397   17.576               0              29;
   398   17.620               0              29;
   399   17.664               0              29;
   400   17.708               0              29;
   401   17.753               0              28;
   402   17.797               0              28;
   403   17.841               0              28;
   404   17.885               0              28;
   405   17.930               0              28]
