 Sample   Time     Commanded 1 Pos   Encoder 3 Pos 
   228   10.094               0             -21;
   229   10.138               0             -15;
   230   10.182               0             -11;
   231   10.227               0              -8;
   232   10.271               0              -5;
   233   10.315               0              -2;
   234   10.359               0              -1;
   235   10.404               0              -0;
   236   10.448               0               1;
   237   10.492               0               2;
   238   10.536               0               2;
   239   10.581               0               2;
   240   10.625               0               3;
   241   10.669               0               4;
   242   10.714               0               4;
   243   10.758               0               4;
   244   10.802               0               4;
   245   10.846               0               5;
   246   10.891               0               5;
   247   10.935               0               5;
   248   10.979               0               5;
   249   11.023               0               6;
   250   11.068               0               6;
   251   11.112               0               6;
   252   11.156               0               6;
   253   11.201               0               6;
   254   11.245               0               6;
   255   11.289               0               6;
   256   11.333               0               6;
   257   11.378               0               7;
   258   11.422               0               7;
   259   11.466               0               7;
   260   11.510               0               7;
   261   11.555               0               7;
   262   11.599               0               7;
   263   11.643               0               7;
   264   11.688               0               7;
   265   11.732               0               8;
   266   11.776               0               8;
   267   11.820               0               8;
   268   11.865               0               8;
   269   11.909               0               8;
   270   11.953               0               8;
   271   11.997               0               8;
   272   12.042            2000              13;
   273   12.086            2000              44;
   274   12.130            2000             101;
   275   12.174            2000             183;
   276   12.219            2000             291;
   277   12.263            2000             423;
   278   12.307            2000             580;
   279   12.352            2000             758;
   280   12.396            2000             941;
   281   12.440            2000            1116;
   282   12.484            2000            1275;
   283   12.529            2000            1414;
   284   12.573            2000            1532;
   285   12.617            2000            1632;
   286   12.661            2000            1715;
   287   12.706            2000            1783;
   288   12.750            2000            1838;
   289   12.794            2000            1882;
   290   12.839            2000            1917;
   291   12.883            2000            1946;
   292   12.927            2000            1968;
   293   12.971            2000            1985;
   294   13.016            2000            1998;
   295   13.060            2000            2009;
   296   13.104            2000            2017;
   297   13.148            2000            2023;
   298   13.193            2000            2028;
   299   13.237            2000            2031;
   300   13.281            2000            2034;
   301   13.326            2000            2036;
   302   13.370            2000            2038;
   303   13.414            2000            2038;
   304   13.458            2000            2039;
   305   13.503            2000            2039;
   306   13.547            2000            2040;
   307   13.591            2000            2041;
   308   13.635            2000            2041;
   309   13.680            2000            2041;
   310   13.724            2000            2041;
   311   13.768            2000            2041;
   312   13.813            2000            2041;
   313   13.857            2000            2042;
   314   13.901            2000            2042;
   315   13.945            2000            2042;
   316   13.990            2000            2042;
   317   14.034            2000            2043;
   318   14.078            2000            2043;
   319   14.122            2000            2043;
   320   14.167            2000            2043;
   321   14.211            2000            2043;
   322   14.255            2000            2043;
   323   14.299            2000            2043;
   324   14.344            2000            2043;
   325   14.388            2000            2043;
   326   14.432            2000            2043;
   327   14.477            2000            2043;
   328   14.521            2000            2043;
   329   14.565            2000            2043;
   330   14.609            2000            2043;
   331   14.654            2000            2043;
   332   14.698            2000            2043;
   333   14.742            2000            2043;
   334   14.786            2000            2043;
   335   14.831            2000            2043;
   336   14.875            2000            2043;
   337   14.919            2000            2043;
   338   14.964            2000            2043;
   339   15.008            2000            2043;
   340   15.052               0            2020;
   341   15.096               0            1935;
