 Sample   Time     Commanded 1 Pos   Encoder 3 Pos 
   228    2.019            2000            2072;
   229    2.028            2000            2087;
   230    2.036            2000            2100;
   231    2.045            2000            2114;
   232    2.054            2000            2126;
   233    2.063            2000            2138;
   234    2.072            2000            2149;
   235    2.081            2000            2159;
   236    2.090            2000            2169;
   237    2.098            2000            2178;
   238    2.107            2000            2186;
   239    2.116            2000            2193;
   240    2.125            2000            2200;
   241    2.134            2000            2206;
   242    2.143            2000            2211;
   243    2.152            2000            2216;
   244    2.160            2000            2219;
   245    2.169            2000            2222;
   246    2.178            2000            2224;
   247    2.187            2000            2225;
   248    2.196            2000            2226;
   249    2.205            2000            2226;
   250    2.214            2000            2226;
   251    2.222            2000            2225;
   252    2.231            2000            2222;
   253    2.240            2000            2219;
   254    2.249            2000            2215;
   255    2.258            2000            2211;
   256    2.267            2000            2206;
   257    2.276            2000            2200;
   258    2.284            2000            2194;
   259    2.293            2000            2186;
   260    2.302            2000            2179;
   261    2.311            2000            2171;
   262    2.320            2000            2162;
   263    2.329            2000            2153;
   264    2.338            2000            2143;
   265    2.346            2000            2132;
   266    2.355            2000            2121;
   267    2.364            2000            2110;
   268    2.373            2000            2098;
   269    2.382            2000            2086;
   270    2.391            2000            2073;
   271    2.399            2000            2060;
   272    2.408            2000            2047;
   273    2.417            2000            2033;
   274    2.426            2000            2019;
   275    2.435            2000            2005;
   276    2.444            2000            1990;
   277    2.453            2000            1975;
   278    2.461            2000            1960;
   279    2.470            2000            1945;
   280    2.479            2000            1930;
   281    2.488            2000            1914;
   282    2.497            2000            1899;
   283    2.506            2000            1883;
   284    2.515            2000            1868;
   285    2.523            2000            1852;
   286    2.532            2000            1836;
   287    2.541            2000            1821;
   288    2.550            2000            1805;
   289    2.559            2000            1790;
   290    2.568            2000            1774;
   291    2.577            2000            1759;
   292    2.585            2000            1744;
   293    2.594            2000            1729;
   294    2.603            2000            1714;
   295    2.612            2000            1700;
   296    2.621            2000            1686;
   297    2.630            2000            1672;
   298    2.639            2000            1658;
   299    2.647            2000            1645;
   300    2.656            2000            1632;
   301    2.665            2000            1620;
   302    2.674            2000            1608;
   303    2.683            2000            1596;
   304    2.692            2000            1585;
   305    2.701            2000            1574;
   306    2.709            2000            1564;
   307    2.718            2000            1554;
   308    2.727            2000            1545;
   309    2.736            2000            1536;
   310    2.745            2000            1528;
   311    2.754            2000            1520;
   312    2.763            2000            1513;
   313    2.771            2000            1506;
   314    2.780            2000            1501;
   315    2.789            2000            1495;
   316    2.798            2000            1490;
   317    2.807            2000            1486;
   318    2.816            2000            1482;
   319    2.824            2000            1479;
   320    2.833            2000            1477;
   321    2.842            2000            1475;
   322    2.851            2000            1473;
   323    2.860            2000            1472;
   324    2.869            2000            1472;
   325    2.878            2000            1472;
   326    2.886            2000            1472;
   327    2.895            2000            1472;
   328    2.904            2000            1474;
   329    2.913            2000            1476;
   330    2.922            2000            1478;
   331    2.931            2000            1481;
   332    2.940            2000            1484;
   333    2.948            2000            1488;
   334    2.957            2000            1491;
   335    2.966            2000            1496;
   336    2.975            2000            1500;
   337    2.984            2000            1505;
   338    2.993            2000            1510;
   339    3.002            2000            1516;
   340    3.010               0            1521;
   341    3.019               0            1524;
   342    3.028               0            1525;
   343    3.037               0            1525;
   344    3.046               0            1522;
   345    3.055               0            1516;
   346    3.064               0            1508;
   347    3.072               0            1498;
   348    3.081               0            1486;
   349    3.090               0            1473;
   350    3.099               0            1456;
   351    3.108               0            1438;
   352    3.117               0            1418;
   353    3.126               0            1395;
   354    3.134               0            1371;
   355    3.143               0            1345;
   356    3.152               0            1316;
   357    3.161               0            1285;
   358    3.170               0            1253;
   359    3.179               0            1219;
   360    3.188               0            1184;
   361    3.196               0            1146;
   362    3.205               0            1108;
   363    3.214               0            1067;
   364    3.223               0            1025;
   365    3.232               0             982;
   366    3.241               0             937;
   367    3.249               0             892;
   368    3.258               0             845;
   369    3.267               0             797;
   370    3.276               0             748;
   371    3.285               0             698;
   372    3.294               0             648;
   373    3.303               0             597;
   374    3.311               0             545;
   375    3.320               0             493;
   376    3.329               0             440;
   377    3.338               0             387;
   378    3.347               0             334;
   379    3.356               0             280;
   380    3.365               0             227;
   381    3.373               0             173;
   382    3.382               0             120;
   383    3.391               0              67;
   384    3.400               0              14;
   385    3.409               0             -39;
   386    3.418               0             -91;
   387    3.427               0            -142;
   388    3.435               0            -193;
   389    3.444               0            -243;
   390    3.453               0            -292;
   391    3.462               0            -341;
   392    3.471               0            -388;
   393    3.480               0            -434;
   394    3.489               0            -479;
   395    3.497               0            -523;
   396    3.506               0            -566;
   397    3.515               0            -607;
   398    3.524               0            -646;
   399    3.533               0            -684;
   400    3.542               0            -721;
   401    3.551               0            -755;
   402    3.559               0            -789;
   403    3.568               0            -820;
   404    3.577               0            -850;
   405    3.586               0            -878;
   406    3.595               0            -904;
   407    3.604               0            -928;
   408    3.613               0            -951;
   409    3.621               0            -972;
   410    3.630               0            -991;
   411    3.639               0           -1010;
   412    3.648               0           -1026;
   413    3.657               0           -1041;
   414    3.666               0           -1054;
   415    3.674               0           -1066;
   416    3.683               0           -1075;
   417    3.692               0           -1084;
   418    3.701               0           -1090;
   419    3.710               0           -1095;
   420    3.719               0           -1099;
   421    3.728               0           -1101;
   422    3.736               0           -1102;
   423    3.745               0           -1102;
   424    3.754               0           -1100;
   425    3.763               0           -1096;
   426    3.772               0           -1091;
   427    3.781               0           -1084;
   428    3.790               0           -1076;
   429    3.798               0           -1066;
   430    3.807               0           -1055;
   431    3.816               0           -1043;
   432    3.825               0           -1029;
   433    3.834               0           -1014;
   434    3.843               0            -997;
   435    3.852               0            -980;
   436    3.860               0            -961;
   437    3.869               0            -941;
   438    3.878               0            -920;
   439    3.887               0            -897;
   440    3.896               0            -874;
   441    3.905               0            -850;
   442    3.914               0            -825;
   443    3.922               0            -799;
   444    3.931               0            -772;
   445    3.940               0            -744;
   446    3.949               0            -715;
   447    3.958               0            -685;
   448    3.967               0            -655;
   449    3.976               0            -624;
   450    3.984               0            -593;
   451    3.993               0            -561;
   452    4.002               0            -528;
   453    4.011               0            -496;
   454    4.020               0            -462;
   455    4.029               0            -429;
   456    4.038               0            -395;
   457    4.046               0            -360;
   458    4.055               0            -326;
   459    4.064               0            -292;
   460    4.073               0            -257;
   461    4.082               0            -223;
   462    4.091               0            -188;
   463    4.099               0            -153;
   464    4.108               0            -118;
   465    4.117               0             -84;
   466    4.126               0             -49;
   467    4.135               0             -16;
   468    4.144               0              18;
   469    4.153               0              52;
   470    4.161               0              84;
   471    4.170               0             116;
   472    4.179               0             148;
   473    4.188               0             179;
   474    4.197               0             209;
   475    4.206               0             238;
   476    4.215               0             267;
   477    4.223               0             294;
   478    4.232               0             321;
   479    4.241               0             347;
   480    4.250               0             371;
   481    4.259               0             395;
   482    4.268               0             417;
   483    4.277               0             438;
   484    4.285               0             459;
   485    4.294               0             477;
   486    4.303               0             495;
   487    4.312               0             512;
   488    4.321               0             527;
   489    4.330               0             541;
   490    4.339               0             553;
   491    4.347               0             565;
   492    4.356               0             575;
   493    4.365               0             584;
   494    4.374               0             591;
   495    4.383               0             597;
   496    4.392               0             602;
   497    4.401               0             605;
   498    4.409               0             608;
   499    4.418               0             609;
   500    4.427               0             609;
   501    4.436               0             609;
   502    4.445               0             606;
   503    4.454               0             601;
   504    4.463               0             596;
   505    4.471               0             589;
   506    4.480               0             582;
   507    4.489               0             573;
   508    4.498               0             563;
   509    4.507               0             552;
   510    4.516               0             540;
   511    4.524               0             526;
   512    4.533               0             512;
   513    4.542               0             497;
   514    4.551               0             481;
   515    4.560               0             464;
   516    4.569               0             446;
   517    4.578               0             427;
   518    4.586               0             407;
   519    4.595               0             387;
   520    4.604               0             366;
   521    4.613               0             344;
   522    4.622               0             322;
   523    4.631               0             298;
   524    4.640               0             275;
   525    4.648               0             251;
   526    4.657               0             226;
   527    4.666               0             201;
   528    4.675               0             176;
   529    4.684               0             150;
   530    4.693               0             124;
   531    4.702               0              98;
   532    4.710               0              71;
   533    4.719               0              45;
   534    4.728               0              19;
   535    4.737               0              -7;
   536    4.746               0             -32;
   537    4.755               0             -58;
   538    4.764               0             -83;
   539    4.772               0            -107;
   540    4.781               0            -132;
   541    4.790               0            -156;
   542    4.799               0            -180;
   543    4.808               0            -204;
   544    4.817               0            -227;
   545    4.826               0            -251;
   546    4.834               0            -273;
   547    4.843               0            -296;
   548    4.852               0            -318;
   549    4.861               0            -339;
   550    4.870               0            -360;
   551    4.879               0            -381;
   552    4.888               0            -401;
   553    4.896               0            -420;
   554    4.905               0            -439;
   555    4.914               0            -458;
   556    4.923               0            -475;
   557    4.932               0            -492;
   558    4.941               0            -508;
   559    4.949               0            -524;
   560    4.958               0            -539;
   561    4.967               0            -553;
   562    4.976               0            -566;
   563    4.985               0            -578;
   564    4.994               0            -590;
   565    5.003               0            -601;
   566    5.011               0            -611;
   567    5.020               0            -619;
   568    5.029               0            -628;
   569    5.038               0            -635;
   570    5.047               0            -642;
   571    5.056               0            -647;
   572    5.065               0            -652;
   573    5.073               0            -655;
   574    5.082               0            -658;
   575    5.091               0            -660;
   576    5.100               0            -662;
   577    5.109               0            -662;
   578    5.118               0            -662;
   579    5.127               0            -662;
   580    5.135               0            -659;
   581    5.144               0            -656;
   582    5.153               0            -652;
   583    5.162               0            -647;
   584    5.171               0            -641;
   585    5.180               0            -635;
   586    5.189               0            -628;
   587    5.197               0            -620;
   588    5.206               0            -611;
   589    5.215               0            -602;
   590    5.224               0            -592;
   591    5.233               0            -581;
   592    5.242               0            -570;
   593    5.251               0            -558;
   594    5.259               0            -546;
   595    5.268               0            -533;
   596    5.277               0            -519;
   597    5.286               0            -505;
   598    5.295               0            -491;
   599    5.304               0            -476;
   600    5.313               0            -460;
   601    5.321               0            -445;
   602    5.330               0            -429;
   603    5.339               0            -412;
   604    5.348               0            -396;
   605    5.357               0            -379;
   606    5.366               0            -362;
   607    5.374               0            -344;
   608    5.383               0            -327;
   609    5.392               0            -309;
   610    5.401               0            -291;
   611    5.410               0            -273;
   612    5.419               0            -256;
   613    5.428               0            -238;
   614    5.436               0            -220;
   615    5.445               0            -202;
   616    5.454               0            -184;
   617    5.463               0            -166;
   618    5.472               0            -148;
   619    5.481               0            -131;
   620    5.490               0            -113;
   621    5.498               0             -96;
   622    5.507               0             -79;
   623    5.516               0             -62;
   624    5.525               0             -45;
   625    5.534               0             -29;
   626    5.543               0             -12;
   627    5.552               0               3;
   628    5.560               0              19;
   629    5.569               0              34;
   630    5.578               0              48;
   631    5.587               0              63;
   632    5.596               0              77;
   633    5.605               0              90;
   634    5.614               0             103;
   635    5.622               0             115;
   636    5.631               0             127;
   637    5.640               0             138;
   638    5.649               0             149;
   639    5.658               0             159;
   640    5.667               0             168;
   641    5.676               0             177;
   642    5.684               0             185;
   643    5.693               0             193;
   644    5.702               0             200;
   645    5.711               0             206;
   646    5.720               0             212;
   647    5.729               0             216;
   648    5.738               0             220;
   649    5.746               0             224;
   650    5.755               0             227;
   651    5.764               0             229;
   652    5.773               0             230;
   653    5.782               0             231;
   654    5.791               0             231;
   655    5.799               0             231;
   656    5.808               0             231;
   657    5.817               0             230;
   658    5.826               0             227;
   659    5.835               0             224;
   660    5.844               0             221;
   661    5.853               0             217;
   662    5.861               0             213;
   663    5.870               0             208;
   664    5.879               0             202;
   665    5.888               0             197;
   666    5.897               0             190;
   667    5.906               0             183;
   668    5.915               0             177;
   669    5.923               0             169;
   670    5.932               0             161;
   671    5.941               0             153;
   672    5.950               0             144;
   673    5.959               0             135;
   674    5.968               0             126;
   675    5.977               0             116;
   676    5.985               0             106;
   677    5.994               0              96]
